140	397
2802	29
2184	2495
2989	991
3099	1742
1734	1922
3120	11
587	68
97	10
2751	803
1776	470
2034	1838
86	1595
1514	431
3472	10
1760	441
567	93
747	88
3327	1693
502	221
1356	2522
1014	2534
1589	1
2113	114
635	72
1250	10
2842	37
1470	4
947	138
1684	4
2337	13
661	16
620	93
1822	89
2705	23
1402	1705
2217	6
60	85
2006	221
2584	114
2626	47
30	382
1045	164
2635	23
2040	1780
570	202
3127	2029
1111	85
31	513
938	84
775	47
2114	115
1979	1957
1705	83
94	1721
2751	23
2947	122
3241	2
1329	101
2683	85
827	67
96	1793
1662	6
3380	387
3246	27
2189	60
2597	14
3354	42
1068	940
1203	1227
2768	38
208	210
527	18
2284	107
1107	41
3038	122
3223	426
557	89
1163	85
3418	391
521	462
542	85
3447	378
1511	727
173	29
2652	114
2334	10
2557	85
2444	8
1754	169
1044	10
1947	343
2206	94
2469	158
1199	1189
517	455
3132	1734
3303	34
1130	16
2198	94
3385	62
2872	1
3291	38
130	3098
769	991
3405	134
1504	724
2696	114
426	29
1174	3443
606	6
2896	116
1810	115
95	1769
847	47
2443	1183
256	34
2156	47
708	68
1463	2531
3306	19
3393	363
665	114
2466	108
2750	85
558	37
2476	2007
1357	1709
702	114
657	29
1103	2044
2669	158
2451	109
1503	1779
2791	23
110	2548
3108	29
792	6
727	1525
2363	49
2783	34
1512	1751
1905	15
2253	93
33	21
397	93
2162	6
301	28
2731	14
853	2949
842	60
586	21
884	49
197	37
31	507
1701	1753
288	2
3093	3091
2311	803
1867	221
2260	34
2916	116
1092	16
1380	113
1703	2033
2102	52
1191	52
1684	94
2217	1992
1698	3131
174	101
2816	116
1353	1163
1686	120
1454	4
1345	441
266	29
2000	89
2286	115
727	75
1403	440
395	1146
2754	84
877	34
2287	29
779	89
2032	1749
1564	86
2737	6
2317	11
1355	1368
346	2046
946	985
2741	50
2944	47
695	72
990	1660
2672	1162
2251	1182
3296	133
2771	382
62	1359
636	14
2946	324
73	1141
1449	2510
1004	395
2054	6
2906	90
1857	89
952	469
2858	40
1897	120
1008	51
2782	85
1013	51
265	6
325	1
1532	1074
2363	2
687	50
95	1712
555	71
1364	9
2586	6
801	85
1433	1513
1753	1786
305	382
1657	1713
1967	1960
2897	6
3045	89
647	84
2500	37
31	473
2681	47
3398	134
1698	1788
1218	1214
669	93
1420	1145
1977	104
1677	9
3003	477
94	1727
1885	1
1208	51
717	164
1340	1727
2941	2046
2152	47
1670	1434
980	13
571	21
1102	51
2146	49
2569	85
184	6
1012	40
1522	26
2283	11
70	91
2524	35
2944	106
1693	2042
1199	138
1764	75
315	23
2470	48
663	47
104	118
1174	1375
1024	21
3002	122
2255	23
2245	107
1913	398
2571	42
204	7
2623	16
3285	133
2727	115
3471	820
3248	19
1686	836
2592	382
1079	87
2941	51
817	117
291	2
2155	1071
3430	221
61	1284
648	50
1500	1523
1499	1838
63	10
2153	114
2379	14
2489	1770
432	1059
252	382
624	47
95	1658
1117	66
2866	35
2898	37
1746	1735
1168	67
173	23
2480	95
2126	44
3333	3448
2251	2
1155	24
2042	1693
31	445
887	1169
2557	89
545	27
2794	66
1265	21
801	68
1491	75
2722	72
2248	6
2107	85
1170	93
62	118
560	1794
509	102
1133	166
988	1369
1782	1994
2346	2007
3006	89
2564	34
1546	2543
2642	114
1018	51
2615	102
2098	23
1965	99
1513	1782
3084	129
51	93
314	72
3115	11
2177	24
1655	4
708	72
240	7
315	85
786	60
100	60
2766	29
2670	114
582	221
299	120
995	68
883	1882
3022	3122
3136	1502
75	1497
1669	6
3218	426
41	451
536	19
2144	117
1911	1523
2858	2
1480	28
2906	13
2799	47
2066	2
2549	470
2310	214
887	27
1716	60
843	6
2866	25
1983	1384
3329	1518
2419	85
889	803
332	6
432	985
621	72
1704	11
2067	117
2985	122
3188	23
39	732
470	1533
1772	1753
508	488
1302	1
415	1054
1521	1533
388	93
3215	10
2682	93
3291	72
1997	2491
2065	10
2623	2495
110	2536
1261	1312
1507	1838
2263	89
2260	435
2069	52
1073	31
2575	47
2061	395
2894	116
950	6
2222	35
1840	6
3317	133
1271	61
2906	62
104	1981
82	17
1185	29
3034	85
93	17
2498	105
1100	169
3131	1775
3159	2007
2040	1749
485	11
789	6
1079	164
1840	31
2208	1722
89	1049
77	51
836	93
3394	7
1644	11
3236	60
3267	133
2266	107
2047	23
855	23
1980	58
2101	89
2773	115
656	14
61	1265
202	37
1025	6
1481	1499
754	2
2963	164
97	2000
2691	2495
1621	1618
2306	3133
995	14
1035	121
2228	51
2998	1003
1219	438
3358	912
672	34
2219	1186
2899	54
1697	1503
1038	17
409	41
918	202
1909	128
2669	199
569	11
350	85
52	1167
1005	138
2758	47
3326	60
406	62
3130	327
3238	91
2446	221
1692	44
2741	114
1797	1502
800	46
2384	23
2313	107
2002	10
1125	1
620	115
1398	2931
3284	395
2869	116
2648	34
2664	16
2396	109
2957	41
3035	8
839	164
3341	134
550	17
1683	54
2862	8
1545	65
3308	68
1037	2
1734	1732
158	89
2283	14
827	10
3024	1183
2932	73
787	10
2753	16
1904	54
852	34
2508	3462
2649	21
678	50
104	1965
1385	15
1284	23
2624	114
2910	60
2849	372
96	1774
616	47
3124	1794
1009	1
2799	6
2497	24
162	38
1132	52
747	2007
649	16
1726	1721
2732	89
2953	1282
594	87
2419	29
1468	54
255	1003
2288	6
792	37
2693	6
2190	107
1954	104
844	120
3061	1141
1123	125
372	48
1009	11
2351	14
86	1640
2637	114
1802	6
103	1879
1141	48
1655	2029
925	13
709	152
2783	6
1511	440
780	84
1974	1650
863	49
2630	38
169	437
1696	2032
707	38
2534	131
1351	68
576	89
1664	106
1894	108
250	23
1421	8
52	120
30	340
904	49
1130	120
1475	4
2166	42
877	52
86	1591
2142	10
3063	164
1813	1892
540	426
3325	1
2141	10
1157	91
280	50
80	34
2287	89
516	23
1397	1183
2705	42
31	518
161	1169
2000	1024
3461	17
3336	26
636	72
786	68
2699	29
2899	15
1258	5
2597	72
128	35
1754	1757
704	50
2705	50
793	29
2276	89
31	484
83	15
1434	1655
3239	2
1734	30
3312	133
130	3100
1905	75
705	72
2454	115
2923	727
1520	431
2604	114
2899	62
2492	90
369	133
2177	27
1224	68
1443	1508
2645	114
853	1369
1519	1654
1009	35
110	62
1235	13
166	1379
1570	38
1039	940
2079	117
1460	1504
1118	1736
1513	1736
3350	355
767	6
557	60
418	1523
3315	364
2942	1
1924	125
774	38
3130	1
2606	47
908	466
818	164
50	889
1731	1724
1702	105
2733	93
110	15
1402	1522
746	1781
1023	1031
2066	101
1052	44
404	11
2466	64
560	124
2898	13
2444	38
83	73
637	84
1259	117
457	41
1404	169
3290	221
869	60
1345	105
2782	38
788	214
1274	1064
3400	2525
2485	110
2213	23
3329	46
1558	27
703	72
2346	17
3291	27
1834	125
2131	9
2739	93
2568	85
3324	133
49	955
2628	47
2321	114
134	3464
3284	49
2696	23
2698	2
877	67
787	379
1716	48
431	107
530	2
2160	803
1458	1525
1086	1094
3360	14
996	49
1664	4
1733	75
1571	11
1452	14
134	3484
1464	1511
1811	104
1702	51
2369	107
1129	8
2957	122
3437	98
51	1138
960	11
2681	84
2550	152
103	1824
374	400
2713	14
317	29
263	30
2275	29
1497	1703
178	60
51	1203
2669	8
2791	42
1314	62
1527	168
1443	441
1121	434
629	6
2033	1784
1279	2544
306	29
1691	1375
718	40
997	31
2600	84
933	51
2669	38
1460	1499
1582	23
1065	101
1312	1261
2672	84
356	44
2134	10
103	1892
721	98
470	130
1233	1227
1412	1151
2449	109
3277	398
16	80
95	1755
2089	1721
1465	75
7	93
2375	202
1020	16
2207	1722
3184	1531
1119	29
2397	14
614	34
213	1183
318	29
877	111
3125	113
290	28
2124	116
1018	803
1509	1751
1336	169
1229	1227
2961	1727
1420	1375
1962	64
1552	1
941	66
2168	84
3437	1369
2303	89
1475	95
593	23
2827	4
476	438
2517	110
2898	447
2734	2495
47	85
3408	1173
3466	82
2329	107
2162	38
2388	1003
1517	1508
1843	1887
2953	117
1263	2484
3247	41
2680	115
608	10
2326	447
2951	73
925	820
3284	64
1368	1656
699	2495
2041	76
3413	385
2441	38
2867	8
2943	58
230	58
3210	117
1243	35
1113	49
1408	1974
751	41
3288	431
592	72
1086	940
1511	35
589	2
1742	1788
2649	11
1880	107
2586	115
847	57
2937	35
2963	93
244	67
77	1241
1737	1777
2951	83
3058	8
558	6
2679	115
1208	1209
2623	72
725	977
1354	1362
2317	34
165	359
1474	440
1361	51
14	76
592	1
701	114
2220	12
1138	221
645	23
3235	133
2606	29
1420	1371
710	1196
586	2
860	34
3126	23
1434	1508
98	357
2136	51
1712	1507
2049	1983
2103	23
2207	2
3276	133
1068	937
708	6
2305	91
2701	115
2904	27
1284	1
49	1099
817	16
1128	6
3005	122
3212	3209
580	6
2620	382
1507	1499
1160	1211
3221	80
3084	2
49	1081
1376	23
1341	393
3318	1186
230	48
1693	1525
1544	60
857	202
1757	1749
1440	389
134	3471
1575	15
2923	1655
561	41
8	216
583	38
786	89
2511	105
1947	44
602	21
369	385
1649	2495
212	211
440	1511
2023	426
888	24
1896	47
61	1312
259	29
1530	1656
2580	50
75	1527
3102	19
2428	60
1131	6
632	93
1712	2510
1191	10
3139	132
2937	107
2308	48
969	93
786	50
788	68
1986	9
3336	13
1109	49
114	42
2450	57
822	202
1412	141
2221	107
323	6
708	1161
1103	2
1420	1
2589	85
1881	1753
2963	23
1018	115
2766	114
2324	13
2081	115
2348	120
2742	72
2628	85
470	1532
2916	2
2109	10
2353	6
415	138
1446	1656
3015	122
470	131
86	1585
128	395
1120	138
1397	16
2894	11
2637	84
233	2
1045	221
1946	1916
1552	1506
774	2
2078	23
2395	10
52	1195
701	14
1828	104
356	393
1694	95
860	29
911	2
1353	50
1468	98
3232	11
2762	72
1678	40
3006	42
3255	85
3422	100
549	23
1522	1500
1238	10
2693	89
557	38
2553	2543
2625	89
1067	106
634	89
2063	39
1129	67
2668	803
1442	1993
2586	50
576	164
2932	113
2154	115
157	2007
2772	50
1568	1
1674	1434
30	335
181	10
2412	89
2229	219
127	397
1319	221
457	37
2166	14
1418	1506
3237	2
1774	1960
1063	9
1539	394
23	114
66	35
3052	122
2059	85
605	221
104	1978
643	16
3127	113
3131	2928
291	28
2162	85
212	208
1500	2029
1342	82
82	394
2596	6
2126	116
588	21
2395	21
1168	1165
637	16
2705	14
843	447
49	1023
1571	37
1184	2
2114	29
1233	1206
49	1071
617	72
3136	1365
1335	9
2719	214
1223	221
2917	93
1746	1749
2175	2
2057	89
1772	1992
354	62
2560	47
206	191
107	902
2294	11
1177	1282
2407	120
780	47
1404	47
1738	159
2561	72
1680	727
1772	2029
1211	1203
3028	42
2804	85
631	85
3237	6
2042	1500
2156	16
3442	93
167	1512
99	102
904	6
725	68
366	44
2624	29
3252	133
2893	60
3303	17
2308	11
3249	1788
593	944
1232	10
158	23
3224	982
3278	3067
1676	1512
1656	3127
1328	1306
2321	1847
2226	48
834	214
3305	23
1081	950
2211	221
3034	1088
1709	727
1439	60
2594	325
2776	47
766	7
845	14
1000	138
51	1219
1892	1169
213	134
3261	24
3136	2010
2567	29
2263	2
2702	72
61	1304
1450	58
1208	1
2783	93
1037	29
837	214
2633	803
2338	138
836	1
106	124
1384	9
1562	64
3441	392
2899	97
3178	16
3127	1505
1407	1969
323	29
776	10
2637	42
1682	96
3201	85
1189	1138
539	37
1849	73
572	21
2039	1780
1529	1778
3248	378
2009	140
2631	85
7	203
1284	27
2950	122
940	952
1409	75
211	222
2336	107
239	2
3044	29
2020	85
1782	1507
1658	1782
2762	114
1345	76
1206	1203
2080	72
1698	13
2597	42
1704	1829
139	131
3302	133
1028	11
1104	8
1186	395
2061	398
909	62
95	1753
3110	1881
1019	2
2933	1518
536	162
1158	91
319	114
1565	11
1961	724
2783	89
995	1
1528	1379
2297	14
2932	54
2897	116
2769	93
3275	14
1058	51
660	2495
1859	426
2759	85
1443	370
280	6
3394	138
2115	115
2959	42
1806	37
2576	382
61	1254
575	120
129	3088
2233	14
2132	72
49	1110
2109	38
766	57
2666	38
387	44
2899	13
1211	1229
3424	864
366	83
2690	89
2121	6
1380	441
2605	72
1701	1356
3394	109
1080	1969
600	6
2616	16
2789	42
1525	1732
3086	102
3022	952
1856	51
1787	352
799	6
947	6
2758	85
2613	115
353	30
1183	2
60	24
2499	369
3358	2525
673	23
324	1
1380	9
1281	1298
52	26
1468	221
2594	374
1104	1994
2164	114
1366	124
2125	114
2966	115
3395	134
2260	19
1284	41
997	66
3009	462
3466	352
2794	88
3319	41
2801	93
558	115
1843	949
2907	101
2040	1434
274	991
2739	14
2058	447
1424	1655
1431	141
1687	33
3052	5
778	3133
1689	96
2728	84
2012	1282
1924	116
995	23
705	114
2381	102
1974	1653
1693	1757
539	1
137	14
884	1999
1411	1696
674	114
661	115
1640	158
1554	46
31	509
995	4
2329	76
2951	82
49	926
61	1296
1701	3135
2080	16
3333	25
1099	124
510	31
2781	42
2801	47
2674	1793
1662	62
2384	107
61	1274
2411	11
2998	117
1906	398
581	21
3264	3138
2710	34
2731	115
405	1
1627	1625
1155	1186
3448	134
1284	72
832	1
890	202
3087	438
698	50
3413	23
1924	75
2533	370
51	355
2772	93
189	97
422	7
2056	382
1658	95
3446	11
1500	2510
1255	1260
2091	6
3129	1994
539	68
1250	21
2388	954
49	910
3306	42
896	38
111	1847
1662	54
717	447
2377	117
1542	66
1582	6
2739	325
1091	84
738	40
1531	1776
2528	1531
61	41
1905	106
566	42
569	60
1761	1732
674	803
774	21
2183	2495
2744	72
190	1533
2679	1155
1723	348
446	1999
1692	98
2384	84
2719	11
2565	50
560	14
1565	42
2647	93
1419	169
1351	14
98	347
470	3135
1525	138
3108	130
2658	6
863	84
867	14
3127	166
3026	122
3028	60
2856	4
3077	129
31	441
1852	7
2002	2
2761	47
2571	2495
1541	46
2581	389
3062	41
1664	795
2827	9
753	60
2937	4
26	23
2451	14
959	1
2742	85
1890	1781
1401	1
1555	46
1526	368
887	37
95	1709
95	1705
2200	93
268	6
788	93
1451	75
1676	28
1009	6
442	76
2557	29
2110	34
1442	60
2671	47
165	440
2624	23
3072	123
2450	24
1797	96
908	49
399	73
321	72
971	80
3023	16
1825	1904
52	1216
2377	96
434	1532
999	2
2734	23
2078	42
167	1513
1061	1049
1494	11
2814	24
2288	10
2256	85
1474	2029
475	1068
3053	357
598	2
1644	1759
1952	165
1553	40
789	8
3406	344
134	3436
103	1887
2478	221
3259	133
1109	17
1999	446
2122	158
3451	219
479	1145
701	29
567	10
1684	1801
3052	1795
1805	33
2179	85
2055	127
613	2
3027	991
3064	93
2078	1721
1381	2011
364	1353
124	82
3009	29
632	47
469	1068
1144	51
848	11
2090	89
1962	14
2075	61
3271	37
2714	6
2889	54
752	60
173	8
1428	1992
2635	17
482	1524
1533	3221
1507	1532
61	1303
549	998
1441	2488
2762	47
476	31
2033	1501
2399	14
2149	115
2828	60
3340	3387
3014	2
558	991
644	47
3058	10
2948	441
2759	29
1223	51
654	23
3235	10
2527	2533
701	115
757	60
3316	344
1997	51
2161	29
1284	221
103	1809
2283	114
1443	83
1356	1
2138	162
859	2
31	452
2025	1751
686	34
2559	85
1091	42
1941	1960
2182	6
1713	1644
3399	89
1056	3461
950	3087
3395	120
688	93
1944	132
1418	105
1678	54
3377	10
2103	114
1694	44
1404	28
2047	72
65	88
2700	114
3411	386
150	1506
664	38
2370	68
61	53
1233	214
495	39
2509	2525
1668	1375
930	21
1696	1735
1997	37
1719	5
1087	7
2756	89
597	1
1778	1497
2955	107
1252	1308
2686	29
361	1155
1022	24
1406	11
1769	1504
1758	73
1402	1375
1932	2045
1462	72
936	54
1959	1520
51	397
1503	1701
1603	14
1992	1141
3025	940
1690	1801
747	49
265	85
2480	1369
2042	1503
2936	118
167	1788
122	3011
502	480
3036	122
1514	1746
2897	1794
202	8
570	14
2559	89
2762	23
2797	364
2670	6
1555	75
918	214
2475	27
3279	58
661	6
103	1903
1125	51
3063	2007
169	1655
2461	803
600	121
643	72
3191	84
397	105
651	72
1186	37
2278	105
225	37
2731	42
3084	986
1025	58
2501	49
2307	138
14	11
203	23
302	72
2990	6
1505	167
2982	104
2594	47
385	140
281	325
3269	1919
1485	75
3009	10
2306	34
1384	1983
1635	57
3426	3361
1860	73
187	2928
596	80
1572	3073
3364	85
2195	93
90	138
780	80
238	33
61	1309
1203	40
1751	1790
975	91
2580	38
3214	426
2565	72
792	97
2286	17
2985	434
1658	1497
1557	37
3290	133
619	389
1652	2038
321	93
2944	111
418	37
835	221
75	96
2559	38
1585	23
1487	106
985	462
1504	431
2415	80
704	93
79	133
2675	93
2473	8
673	38
943	66
3273	138
3034	66
625	42
759	46
2709	2495
2688	42
618	72
3424	73
1467	19
2027	1533
1646	98
95	1694
2423	21
77	66
168	139
1024	6
1698	95
2566	29
3260	84
1522	1434
570	115
1878	54
545	76
2253	1145
3097	2
96	1789
1123	1
1068	1084
431	1514
822	10
1227	102
1384	1173
1945	113
2713	93
460	444
837	68
158	38
2050	34
1945	166
2647	115
746	30
2235	98
830	68
3126	130
2596	72
1905	10
2743	89
3303	10
2264	2495
355	58
1050	46
647	85
648	803
860	221
3009	60
3168	437
3379	39
505	46
1316	1303
2583	34
1433	1522
2697	114
1529	1952
594	42
1639	21
2059	202
129	3097
1460	1503
1610	441
1117	51
587	29
118	1532
1517	75
1569	202
214	6
1336	111
481	221
660	93
2254	109
524	42
2898	9
2866	20
1077	1
1184	38
2405	489
2993	23
2635	138
666	93
1613	10
2910	7
769	902
2125	16
2684	23
1378	62
104	1949
40	740
2514	37
1481	93
1230	2
3212	6
2419	47
3323	33
134	3441
95	1656
855	221
160	9
1107	17
1026	88
1671	111
95	2032
1696	1782
148	141
1203	1229
2231	98
1118	140
1703	95
1436	167
1527	353
3423	134
2651	34
2022	14
3291	54
1293	1
1364	66
1782	1655
1736	1784
2652	72
1657	1707
1971	1969
1511	1499
345	1
2002	23
2564	6
772	982
988	95
2849	44
1526	35
2993	1802
255	10
1500	1532
995	38
3126	1933
95	1525
880	115
356	169
400	1996
624	6
777	355
2974	994
2155	72
2055	2007
614	23
2186	2717
347	76
671	89
1369	9
3302	3483
1328	1309
1637	6
2773	50
467	96
2429	109
744	214
2366	41
1582	89
2999	1991
459	66
86	1625
1068	903
887	6
3478	3470
1413	113
2478	6
1092	49
177	205
52	1168
2871	11
30	377
1593	57
31	481
3421	35
1433	1500
813	46
7	177
389	391
1910	104
2648	72
1446	2010
2901	4
2453	109
2998	982
2827	54
859	10
3063	51
1155	85
2612	29
587	101
1721	864
66	113
2076	41
1741	58
1663	26
1943	1961
2415	21
1117	114
1059	16
1043	9
677	23
1168	1163
434	1497
558	65
1480	1503
2795	72
2673	72
2707	214
754	117
3333	101
814	1077
2573	84
930	49
241	10
1208	1227
2352	126
1067	138
1025	73
791	51
1504	2040
3108	37
1368	1700
2575	29
2262	221
1757	1502
925	93
2212	27
1079	34
2542	221
1821	35
2381	88
419	727
644	29
2771	84
3107	48
1462	164
2656	89
3260	133
988	51
438	462
3178	93
2241	1
1500	1770
462	940
927	11
2298	2
625	38
3072	6
3279	991
291	1751
1407	15
944	49
2827	29
884	1
592	38
1097	10
614	115
86	1580
1365	1507
2375	14
2937	1503
2125	50
635	42
542	68
1873	1779
1846	1808
114	93
731	93
1340	29
1437	6
611	23
1509	1770
234	2
2423	127
2787	68
848	101
3052	31
2241	37
630	6
1022	85
620	84
3243	219
2615	115
2846	392
1845	14
592	27
321	47
238	956
860	14
378	1
779	67
2117	27
1230	1
3284	214
2161	6
301	1379
904	37
2366	17
2109	202
1101	49
174	41
3455	2046
2652	115
3044	122
2519	1503
2436	1
3255	2
1878	395
1041	57
457	51
1857	803
763	46
696	803
2078	115
1099	441
1402	2038
3285	10
993	51
3488	1981
2443	469
3017	122
1448	1
2153	23
1206	29
1745	9
3137	1497
1417	75
2596	29
1020	219
2758	2495
2109	101
1696	1792
2596	93
1755	1745
30	404
1079	10
2799	2598
2561	85
2473	34
1109	117
944	14
1404	75
2748	219
941	85
2684	93
2419	115
110	66
2407	60
2324	8
3369	214
1832	5
89	29
492	127
2995	11
2197	17
2173	491
1685	96
2366	49
615	803
1549	2
294	221
52	1166
1160	371
2319	6
2061	90
32	5
2310	107
1469	1502
2653	47
2388	1
2059	10
209	8
2222	1
598	27
3021	166
830	10
586	10
1749	2480
2285	13
1664	23
3047	99
3052	39
866	42
927	6
1118	214
640	16
3278	98
649	47
2280	51
2431	10
2852	10
2664	2495
2637	14
61	1307
1428	130
97	2021
1525	1772
1165	1154
3033	123
1840	104
2523	13
225	114
2963	16
110	2507
668	803
140	37
3354	109
2362	14
2597	38
1571	97
8	210
3178	74
2730	803
2743	72
1520	4
3385	8
1788	1497
1045	219
1860	40
49	928
269	115
357	1991
2493	16
3332	34
2565	114
2497	221
1997	114
248	93
3300	31
3257	221
766	60
1973	89
2924	727
2119	93
2975	1
1716	1656
1644	3184
650	89
1983	104
3284	1
2898	76
1734	1737
3314	165
1683	18
3128	1838
547	2
2899	79
1955	1972
603	27
95	1713
2344	37
1437	10
1872	103
2411	109
1106	105
1435	75
2493	11
1413	1499
2669	52
261	42
2666	6
2675	50
62	1363
121	426
3261	106
2686	2218
703	89
52	2
2984	3122
368	42
636	29
234	14
1120	1
1754	37
131	1757
2110	114
1280	29
949	1081
86	1630
2251	886
1868	441
2704	115
2355	17
2606	2495
753	89
401	1231
1775	3131
2564	14
3126	836
2970	122
336	374
2563	89
2739	114
422	26
2037	126
291	1434
1497	1652
42	202
1733	1501
4	118
2886	116
1499	1769
818	57
786	6
2571	16
31	485
341	372
2103	47
3316	16
2277	2
1995	93
2384	80
2689	85
2924	1357
1751	1523
1498	2528
2709	115
1008	17
51	1189
3455	1
95	1737
166	90
1782	327
2066	27
2319	29
2941	37
1918	1983
1655	1746
924	2495
3272	1991
95	1742
2	50
2795	42
897	114
837	85
1014	48
2094	53
1459	1904
666	23
1207	23
36	221
109	91
1580	27
271	85
3134	1713
2888	83
3263	2
307	68
3136	1772
2941	1369
2466	114
50	89
2627	72
1675	96
2639	16
2606	16
1924	396
38	2
3120	19
780	27
330	1590
852	159
693	72
1125	58
1020	1
2625	114
753	16
1679	82
2640	85
2317	68
755	85
2025	1838
938	85
2287	447
2811	34
179	6
1753	1650
1347	57
3099	93
3383	1133
2628	23
2188	138
995	97
758	10
64	395
1819	1969
1838	2034
1695	1
2863	40
2061	518
3306	456
2191	2495
2381	129
2164	16
1746	1707
2338	68
31	466
75	169
1543	1757
1500	1782
1847	89
10	38
687	89
1229	1206
2381	138
669	72
1293	42
2043	98
2747	72
1714	42
1563	27
2255	2
2067	1794
326	19
3147	1459
1406	9
1123	58
3051	71
691	42
3183	3167
1091	2
1733	1532
777	72
2283	214
837	93
3130	2046
1276	76
73	17
47	68
2546	51
788	14
701	85
2085	120
1506	1532
731	31
1556	72
1644	1379
629	84
1029	49
2795	84
3278	392
431	1757
1696	1710
192	7
1753	1703
227	1926
3136	141
2503	82
2747	34
260	8
778	164
622	6
2903	116
1522	1784
2570	47
1402	434
1463	1693
403	105
3155	101
1846	1829
785	902
2942	13
648	6
1166	93
2750	6
3408	219
593	8
1751	3119
1313	10
2431	976
1997	1
1035	21
1185	26
1580	29
1165	1172
3369	72
177	33
2713	2495
2698	14
1524	1525
109	19
334	1516
2039	1710
2681	85
418	30
1002	51
2535	62
3333	54
597	19
2246	221
134	3489
2527	2491
927	10
1805	94
1146	1159
49	1001
1913	116
2133	76
964	51
1861	104
3329	1
830	72
1624	1619
944	991
3034	11
1219	1177
1662	80
2109	60
75	1505
1435	485
753	976
1739	9
892	60
1144	377
958	66
945	903
1786	113
1642	82
2116	16
2801	85
1259	17
1706	95
1840	49
1437	11
1008	124
536	219
2099	10
1720	115
3393	385
701	803
857	76
1086	107
2045	1525
307	437
228	21
947	51
1219	1160
49	975
1416	354
3034	3122
1389	75
1678	21
1501	95
1347	114
3243	8
1710	327
309	29
1674	1795
2983	122
1303	1306
1792	1533
2898	35
2101	17
2747	16
2148	29
2866	95
312	34
1184	14
1581	115
3449	91
1316	1306
3158	1509
2894	29
635	85
447	34
703	6
1571	84
793	46
653	803
2843	6
1957	1904
1441	11
3	11
2066	116
2640	382
1782	1364
2715	115
2046	341
1909	35
2315	107
1717	96
2690	47
2042	1357
453	31
1180	6
2219	37
1362	725
2024	97
2381	14
2792	371
751	39
2212	89
1436	42
2115	34
3034	1
2039	1775
674	89
1977	360
1414	1757
30	334
3397	115
561	42
2866	4
1851	103
700	72
1323	2
31	463
3046	10
600	158
2201	14
1843	108
2361	1960
478	91
3333	31
1172	101
766	42
1228	52
3013	23
2570	6
2894	97
317	72
3235	6
3147	1655
2189	8
2038	105
897	991
30	403
290	19
1692	64
2898	114
1508	141
401	1784
2356	6
1380	1507
682	47
167	54
1852	103
3381	359
1137	50
2570	23
1714	34
2709	84
1446	4
1951	16
3114	130
3021	160
2941	470
2011	24
31	506
2377	34
1172	1174
2321	107
3016	122
104	1946
651	23
130	3105
2777	114
2994	127
3441	2549
229	2
361	46
2672	202
200	1543
1662	50
353	91
2793	89
1284	16
3420	380
2645	89
1674	62
1061	49
822	24
1901	103
1563	5
3069	1169
62	4
807	1999
799	214
3405	357
539	16
2534	168
2649	97
3304	11
3323	2
549	2
458	31
2103	85
2399	91
600	29
2159	42
2991	16
765	36
2036	1734
434	1795
1415	10
2522	2488
317	115
1424	130
110	2497
19	68
987	1155
3049	219
778	6
875	102
1567	47
8	111
349	90
2529	1753
1988	54
2615	97
1678	125
1285	38
1443	169
2471	952
310	107
2223	98
2483	1937
3280	162
1755	1742
2930	118
666	42
1873	104
2217	903
2960	89
2584	89
2423	1882
129	3087
2662	85
3154	1169
995	114
2411	51
375	2009
2789	29
1052	2531
608	1506
1480	105
2759	6
94	1799
656	89
1706	1513
2373	13
347	37
2365	85
258	85
269	23
1315	97
1340	85
966	980
1215	1134
682	23
669	114
3384	134
753	17
1568	23
2548	37
2932	1186
3462	134
2746	2495
167	1379
1439	95
1570	16
2872	86
2167	114
193	6
2746	47
394	1
2652	803
1652	168
94	1794
2750	114
796	76
1186	51
1840	16
3290	68
3350	134
656	29
3185	12
1125	1369
2054	2495
2737	72
4	168
3303	11
245	803
1443	68
2968	991
2128	114
1655	118
2592	85
1710	1790
3129	392
2522	1507
1235	1206
2436	109
1643	12
2433	60
401	1781
3288	2
166	1499
1035	24
1403	1656
2114	34
2569	72
1027	49
2445	14
2137	65
2184	29
1429	58
634	114
1538	363
3047	11
2081	76
2569	47
722	40
3252	115
1186	1
2222	88
2251	162
2578	114
1379	1525
965	62
1128	214
2731	2495
1678	35
300	93
2937	15
1443	434
31	489
2308	23
2205	5
1901	73
372	51
1034	124
2025	1456
134	3475
1514	1525
2473	38
30	373
2828	116
1388	80
1579	991
237	10
751	120
2255	89
1312	29
1541	54
2657	114
625	6
827	42
97	2026
2237	98
2656	42
2148	76
2253	1763
1655	1518
2176	2495
171	384
870	6
71	380
857	114
2906	54
3401	395
638	29
918	27
645	85
2543	51
822	89
3053	1523
51	1201
796	11
2469	120
2889	1
2329	14
95	1661
557	6
1664	21
1748	1795
974	66
1091	85
3329	389
2390	107
1342	396
3333	36
167	1520
2273	11
1212	1207
101	1
2746	93
857	164
170	8
2932	104
2065	47
2468	101
1062	387
2617	16
1187	1185
2473	864
2052	2
3286	60
3406	134
1110	1099
897	1024
3235	60
576	11
2400	1
3298	120
2783	382
2470	1904
241	8
2045	1709
186	42
2042	1782
553	19
2899	58
49	980
1197	6
2866	98
919	106
704	2495
2061	1275
1316	1325
1960	1969
2792	42
1403	2029
682	93
2137	129
2394	982
544	109
96	1922
2985	6
447	456
1209	1213
1937	1389
2283	60
2070	60
912	1066
1742	3099
747	31
2070	23
279	2495
173	214
